sno,search_key,display_key,description,additional _notes,sec_recommendation,link_external,link_internal
,,BuildImpersonateExplicitAccessWithNameA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,BuildImpersonateExplicitAccessWithNameW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,BuildImpersonateTrusteeA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,BuildImpersonateTrusteeW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,BuildSecurityDescriptorA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,BuildSecurityDescriptorW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,BuildTrusteeWithNameA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,BuildTrusteeWithNameW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,BuildTrusteeWithObjectsAndNameA,advapi32.dll,,,,
,,BuildTrusteeWithObjectsAndNameW,advapi32.dll,,,,
,,BuildTrusteeWithObjectsAndSidA,advapi32.dll,,,,
,,BuildTrusteeWithObjectsAndSidW,advapi32.dll,,,,
,,BuildTrusteeWithSidA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,BuildTrusteeWithSidW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,CancelOverlappedAccess,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ChangeServiceConfig2A,advapi32.dll,,,,
,,ChangeServiceConfig2W,advapi32.dll,,,,
,,ChangeServiceConfigA,advapi32.dll,,,,
,,ChangeServiceConfigW,advapi32.dll,,,,
,,CheckAppInitBlockedServiceIdentity,advapi32.dll,,,,
,,CheckForHiberboot,advapi32.dll,,,,
,,CheckTokenMembership,advapi32.dll,,,,
,,ClearEventLogA,advapi32.dll,,,,
,,ClearEventLogW,advapi32.dll,,,,
,,CloseCodeAuthzLevel,advapi32.dll,,,,
,,CloseEncryptedFileRaw,advapi32.dll,,,,
,,CloseEventLog,advapi32.dll,,,,
,,CloseServiceHandle,advapi32.dll,,,,
,,CloseThreadWaitChainSession,advapi32.dll,,,,
,,CloseTrace,advapi32.dll,,,,
,,CommandLineFromMsiDescriptor,advapi32.dll,,,,
,,ComputeAccessTokenFromCodeAuthzLevel,advapi32.dll,,,,
,,ControlService,advapi32.dll,,,,
,,ControlServiceExA,advapi32.dll,,,,
,,ControlServiceExW,advapi32.dll,,,,
,,ControlTraceA,advapi32.dll,,,,
,,ControlTraceW,advapi32.dll,,,,
,,ConvertAccessToSecurityDescriptorA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ConvertAccessToSecurityDescriptorW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ConvertSDToStringSDDomainW,advapi32.dll,,,,
,,ConvertSDToStringSDRootDomainA,advapi32.dll,,,,
,,ConvertSDToStringSDRootDomainW,advapi32.dll,,,,
,,ConvertSecurityDescriptorToAccessA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ConvertSecurityDescriptorToAccessW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ConvertSecurityDescriptorToAccessNamedA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ConvertSecurityDescriptorToAccessNamedW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ConvertSecurityDescriptorToStringSecurityDescriptorA,advapi32.dll,,,,
,,ConvertSecurityDescriptorToStringSecurityDescriptorW,advapi32.dll,,,,
,,ConvertSidToStringSidA,advapi32.dll,,,,
,,ConvertSidToStringSidW,advapi32.dll,,,,
,,ConvertStringSDToSDDomainA,advapi32.dll,,,,
,,ConvertStringSDToSDDomainW,advapi32.dll,,,,
,,ConvertStringSDToSDRootDomainA,advapi32.dll,,,,
,,ConvertStringSDToSDRootDomainW,advapi32.dll,,,,
,,ConvertStringSecurityDescriptorToSecurityDescriptorA,advapi32.dll,,,,
,,ConvertStringSecurityDescriptorToSecurityDescriptorW,advapi32.dll,,,,
,,ConvertStringSidToSidA,advapi32.dll,,,,
,,ConvertStringSidToSidW,advapi32.dll,,,,
,,ConvertToAutoInheritPrivateObjectSecurity,advapi32.dll,,,,
,,CopySid,advapi32.dll,,,,
,,CreateCodeAuthzLevel,advapi32.dll,,,,
,,CreatePrivateObjectSecurity,advapi32.dll,,,,
,,CreatePrivateObjectSecurityEx,advapi32.dll,,,,
,,CreatePrivateObjectSecurityWithMultipleInheritance,advapi32.dll,,,,
,,CreateProcessAsUserA,advapi32.dll,,,,
,,CreateProcessAsUserSecure,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,CreateProcessAsUserW,advapi32.dll,,,,
,,CreateProcessWithLogonW,advapi32.dll,,,,
,,CreateProcessWithTokenW,advapi32.dll,,,,
,,CreateRestrictedToken,advapi32.dll,,,,
,,CreateServiceA,advapi32.dll,,,,
,,CreateServiceW,advapi32.dll,,,,
,,CreateTraceInstanceId,advapi32.dll,,,,
,,CreateWellKnownSid,advapi32.dll,,,,
,,CredBackupCredentials,advapi32.dll,,,,
,,CredDeleteA,advapi32.dll,,,,
,,CredDeleteW,advapi32.dll,,,,
,,CredEncryptAndMarshalBinaryBlob,advapi32.dll,,,,
,,CredEnumerateA,advapi32.dll,,,,
,,CredEnumerateW,advapi32.dll,,,,
,,CredFindBestCredentialA,advapi32.dll,,,,
,,CredFindBestCredentialW,advapi32.dll,,,,
,,CredFree,advapi32.dll,,,,
,,CredGetSessionTypes,advapi32.dll,,,,
,,CredGetTargetInfoA,advapi32.dll,,,,
,,CredGetTargetInfoW,advapi32.dll,,,,
,,CredIsMarshaledCredentialA,advapi32.dll,,,,
,,CredIsMarshaledCredentialW,advapi32.dll,,,,
,,CredIsProtectedA,advapi32.dll,,,,
,,CredIsProtectedW,advapi32.dll,,,,
,,CredMarshalCredentialA,advapi32.dll,,,,
,,CredMarshalCredentialW,advapi32.dll,,,,
,,CredProfileLoaded,advapi32.dll,,,,
,,CredProfileLoadedEx,advapi32.dll,,,,
,,CredProfileUnloaded,advapi32.dll,,,,
,,CredProtectA,advapi32.dll,,,,
,,CredProtectW,advapi32.dll,,,,
,,CredReadA,advapi32.dll,,,,
,,CredReadByTokenHandle,advapi32.dll,,,,
,,CredReadDomainCredentialsA,advapi32.dll,,,,
,,CredReadDomainCredentialsW,advapi32.dll,,,,
,,CredReadW,advapi32.dll,,,,
,,CredRenameA,advapi32.dll,,,,
,,CredRenameW,advapi32.dll,,,,
,,CredRestoreCredentials,advapi32.dll,,,,
,,CredUnmarshalCredentialA,advapi32.dll,,,,
,,CredUnmarshalCredentialW,advapi32.dll,,,,
,,CredUnprotectA,advapi32.dll,,,,
,,CredUnprotectW,advapi32.dll,,,,
,,CredWriteA,advapi32.dll,,,,
,,CredWriteDomainCredentialsA,advapi32.dll,,,,
,,CredWriteDomainCredentialsW,advapi32.dll,,,,
,,CredWriteW,advapi32.dll,,,,
,,CredpConvertCredential,advapi32.dll,,,,
,,CredpConvertOneCredentialSize,advapi32.dll,,,,
,,CredpConvertTargetInfo,advapi32.dll,,,,
,,CredpDecodeCredential,advapi32.dll,,,,
,,CredpEncodeCredential,advapi32.dll,,,,
,,CredpEncodeSecret,advapi32.dll,,,,
,,CryptAcquireContextA,advapi32.dll,,,,
,,CryptAcquireContextW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,CryptContextAddRef,advapi32.dll,,,,
,,CryptCreateHash,advapi32.dll,,,,
,,CryptDecrypt,advapi32.dll,,,,
,,CryptDeriveKey,advapi32.dll,,,,
,,CryptDestroyHash,advapi32.dll,,,,
,,CryptDestroyKey,advapi32.dll,,,,
,,CryptDuplicateHash,advapi32.dll,,,,
,,CryptDuplicateKey,advapi32.dll,,,,
,,CryptEncrypt,advapi32.dll,,,,
,,CryptEnumProviderTypesA,advapi32.dll,,,,
,,CryptEnumProviderTypesW,advapi32.dll,,,,
,,CryptEnumProvidersA,advapi32.dll,,,,
,,CryptEnumProvidersW,advapi32.dll,,,,
,,CryptExportKey,advapi32.dll,,,,
,,CryptGenKey,advapi32.dll,,,,
,,CryptGenRandom,advapi32.dll,,,,
,,CryptGetDefaultProviderA,advapi32.dll,,,,
,,CryptGetDefaultProviderW,advapi32.dll,,,,
,,CryptGetHashParam,advapi32.dll,,,,
,,CryptGetKeyParam,advapi32.dll,,,,
,,CryptGetLocalKeyLimits,advapi32.dll,,,,
,,CryptGetProvParam,advapi32.dll,,,,
,,CryptGetUserKey,advapi32.dll,,,,
,,CryptHashData,advapi32.dll,,,,
,,CryptHashSessionKey,advapi32.dll,,,,
,,CryptImportKey,advapi32.dll,,,,
,,CryptReleaseContext,advapi32.dll,,,,
,,CryptSetHashParam,advapi32.dll,,,,
,,CryptSetKeyParam,advapi32.dll,,,,
,,CryptSetProvParam,advapi32.dll,,,,
,,CryptSetProviderA,advapi32.dll,,,,
,,CryptSetProviderExA,advapi32.dll,,,,
,,CryptSetProviderExW,advapi32.dll,,,,
,,CryptSetProviderW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,CryptSignHashA,advapi32.dll,,,,
,,CryptSignHashW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,CryptVerifySignatureA,advapi32.dll,,,,
,,CryptVerifySignatureW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,DecryptFileA,advapi32.dll,,,,
,,DecryptFileW,advapi32.dll,,,,
,,DeleteAce,advapi32.dll,,,,
,,DeleteService,advapi32.dll,,,,
,,DenyAccessRightsA,advapi32.dll,,,,
,,DenyAccessRightsW,advapi32.dll,,,,
,,DeregisterEventSource,advapi32.dll,,,,
,,DestroyPrivateObjectSecurity,advapi32.dll,,,,
,,DuplicateEncryptionInfoFile,advapi32.dll,,,,
,,DuplicateToken,advapi32.dll,,,,
,,DuplicateTokenEx,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ElfBackupEventLogFileA,advapi32.dll,,,,
,,ElfBackupEventLogFileW,advapi32.dll,,,,
,,ElfChangeNotify,advapi32.dll,,,,
,,ElfClearEventLogFileA,advapi32.dll,,,,
,,ElfClearEventLogFileW,advapi32.dll,,,,
,,ElfCloseEventLog,advapi32.dll,,,,
,,ElfDeregisterEventSource,advapi32.dll,,,,
,,ElfFlushEventLog,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ElfNumberOfRecords,advapi32.dll,,,,
,,ElfOldestRecord,advapi32.dll,,,,
,,ElfOpenBackupEventLogA,advapi32.dll,,,,
,,ElfOpenBackupEventLogW,advapi32.dll,,,,
,,ElfOpenEventLogA,advapi32.dll,,,,
,,ElfOpenEventLogW,advapi32.dll,,,,
,,ElfReadEventLogA,advapi32.dll,,,,
,,ElfReadEventLogW,advapi32.dll,,,,
,,ElfRegisterEventSourceA,advapi32.dll,,,,
,,ElfRegisterEventSourceW,advapi32.dll,,,,
,,ElfReportEventA,advapi32.dll,,,,
,,ElfReportEventAndSourceW,advapi32.dll,,,,
,,ElfReportEventW,advapi32.dll,,,,
,,EnableTrace,advapi32.dll,,,,
,,EnableTraceEx,advapi32.dll,,,,
,,EnableTraceEx2,advapi32.dll,,,,
,,EncryptedFileKeyInfo,advapi32.dll,,,,
,,EncryptFileA,advapi32.dll,,,,
,,EncryptFileW,advapi32.dll,,,,
,,EncryptionDisable,advapi32.dll,,,,
,,EnumDependentServicesA,advapi32.dll,,,,
,,EnumDependentServicesW,advapi32.dll,,,,
,,EnumDynamicTimeZoneInformation,advapi32.dll,,,,
,,EnumServiceGroupW,advapi32.dll,,,,
,,EnumServicesStatusA,advapi32.dll,,,,
,,EnumServicesStatusExA,advapi32.dll,,,,
,,EnumServicesStatusExW,advapi32.dll,,,,
,,EnumServicesStatusW,advapi32.dll,,,,
,,EnumerateTraceGuids,advapi32.dll,,,,
,,EnumerateTraceGuidsEx,advapi32.dll,,,,
,,EqualDomainSid,advapi32.dll,,,,
,,EqualPrefixSid,advapi32.dll,,,,
,,EqualSid,advapi32.dll,,,,
,,EtwLogSysConfigExtension,advapi32.dll,,,,
,,EventAccessControl,advapi32.dll,,,,
,,EventAccessQuery,advapi32.dll,,,,
,,EventAccessRemove,advapi32.dll,,,,
,,EventActivityIdControl,advapi32.dll,,,,
,,EventEnabled,advapi32.dll,,,,
,,EventProviderEnabled,advapi32.dll,,,,
,,EventRegister,advapi32.dll,,,,
,,EventSetInformation,advapi32.dll,,,,
,,EventUnregister,advapi32.dll,,,,
,,EventWrite,advapi32.dll,,,,
,,EventWriteEndScenario,advapi32.dll,,,,
,,EventWriteEx,advapi32.dll,,,,
,,EventWriteStartScenario,advapi32.dll,,,,
,,EventWriteString,advapi32.dll,,,,
,,EventWriteTransfer,advapi32.dll,,,,
,,FileEncryptionStatusA,advapi32.dll,,,,
,,FileEncryptionStatusW,advapi32.dll,,,,
,,FindFirstFreeAce,advapi32.dll,,,,
,,FlushEfsCache,advapi32.dll,,,,
,,FlushTraceA,advapi32.dll,,,,
,,FlushTraceW,advapi32.dll,,,,
,,FreeEncryptedFileKeyInfo,advapi32.dll,,,,
,,FreeEncryptedFileMetadata,advapi32.dll,,,,
,,FreeEncryptionCertificateHashList,advapi32.dll,,,,
,,FreeInheritedFromArray,advapi32.dll,,,,
,,FreeSid,advapi32.dll,,,,
,,GetAccessPermissionsForObjectA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetAccessPermissionsForObjectW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetAce,advapi32.dll,,,,
,,GetAclInformation,advapi32.dll,,,,
,,GetAuditedPermissionsFromAclA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetAuditedPermissionsFromAclW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetAuditedPermissionsFromSDA,advapi32.dll,,,,
,,GetAuditedPermissionsFromSDW,advapi32.dll,,,,
,,GetCurrentHwProfileA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetCurrentHwProfileW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetDynamicTimeZoneInformationEffectiveYears,advapi32.dll,,,,
,,GetEffectiveAccessRightsA,advapi32.dll,,,,
,,GetEffectiveAccessRightsW,advapi32.dll,,,,
,,GetEffectiveRightsFromAclA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetEffectiveRightsFromAclW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetEffectiveRightsFromSDA,advapi32.dll,,,,
,,GetEffectiveRightsFromSDW,advapi32.dll,,,,
,,GetEncryptedFileMetadata,advapi32.dll,,,,
,,GetEventLogInformation,advapi32.dll,,,,
,,GetExplicitAccessRightsA,advapi32.dll,,,,
,,GetExplicitAccessRightsW,advapi32.dll,,,,
,,GetExplicitEntriesFromAclA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetExplicitEntriesFromAclW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetFileSecurityA,advapi32.dll,,,,
,,GetFileSecurityW,advapi32.dll,,,,
,,GetInformationCodeAuthzLevelW,advapi32.dll,,,,
,,GetInformationCodeAuthzPolicyW,advapi32.dll,,,,
,,GetInheritanceSourceA,advapi32.dll,,,,
,,GetInheritanceSourceW,advapi32.dll,,,,
,,GetKernelObjectSecurity,advapi32.dll,,,,
,,GetLengthSid,advapi32.dll,,,,
,,GetLocalManagedApplicationData,advapi32.dll,,,,
,,GetLocalManagedApplications,advapi32.dll,,,,
,,GetManagedApplicationCategories,advapi32.dll,,,,
,,GetManagedApplications,advapi32.dll,,,,
,,GetMangledSiteSid,advapi32.dll,,,,
,,GetMultipleTrusteeA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetMultipleTrusteeOperationA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetMultipleTrusteeOperationW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetMultipleTrusteeW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetNamedSecurityInfoA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetNamedSecurityInfoExA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetNamedSecurityInfoExW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetNamedSecurityInfoW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetNumberOfEventLogRecords,advapi32.dll,,,,
,,GetOldestEventLogRecord,advapi32.dll,,,,
,,GetOverlappedAccessResults,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetPrivateObjectSecurity,advapi32.dll,,,,
,,GetSecurityDescriptorControl,advapi32.dll,,,,
,,GetSecurityDescriptorDacl,advapi32.dll,,,,
,,GetSecurityDescriptorGroup,advapi32.dll,,,,
,,GetSecurityDescriptorLength,advapi32.dll,,,,
,,GetSecurityDescriptorOwner,advapi32.dll,,,,
,,GetSecurityDescriptorRMControl,advapi32.dll,,,,
,,GetSecurityDescriptorSacl,advapi32.dll,,,,
,,GetSecurityInfo,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetSecurityInfoExA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetSecurityInfoExW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetServiceDisplayNameA,advapi32.dll,,,,
,,GetServiceDisplayNameW,advapi32.dll,,,,
,,GetServiceKeyNameA,advapi32.dll,,,,
,,GetServiceKeyNameW,advapi32.dll,,,,
,,GetSidIdentifierAuthority,advapi32.dll,,,,
,,GetSidLengthRequired,advapi32.dll,,,,
,,GetSidSubAuthority,advapi32.dll,,,,
,,GetSidSubAuthorityCount,advapi32.dll,,,,
,,GetSiteDirectoryA,advapi32.dll,,,,
,,GetSiteDirectoryW,advapi32.dll,,,,
,,GetSiteNameFromSid,advapi32.dll,,,,
,,GetSiteSidFromToken,advapi32.dll,,,,
,,GetSiteSidFromUrl,advapi32.dll,,,,
,,GetStringConditionFromBinary,advapi32.dll,,,,
,,GetThreadWaitChain,advapi32.dll,,,,
,,GetTokenInformation,advapi32.dll,,,,
,,GetTraceEnableFlags,advapi32.dll,,,,
,,GetTraceEnableLevel,advapi32.dll,,,,
,,GetTraceLoggerHandle,advapi32.dll,,,,
,,GetTrusteeFormA,advapi32.dll,,,,
,,GetTrusteeFormW,advapi32.dll,,,,
,,GetTrusteeNameA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetTrusteeNameW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetTrusteeTypeA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetTrusteeTypeW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,GetUserNameA,advapi32.dll,,,,
,,GetUserNameW,advapi32.dll,,,,
,,GetWindowsAccountDomainSid,advapi32.dll,,,,
,,GrantAccessRightsA,advapi32.dll,,,,
,,GrantAccessRightsW,advapi32.dll,,,,
,,I_QueryTagInformation,advapi32.dll,,,,
,,I_ScGetCurrentGroupStateW,advapi32.dll,,,,
,,I_ScIsSecurityProcess,advapi32.dll,,,,
,,I_ScPnPGetServiceName,advapi32.dll,,,,
,,I_ScQueryServiceConfig,advapi32.dll,,,,
,,I_ScRegisterPreshutdownRestart,advapi32.dll,,,,
,,I_ScSendPnPMessage,advapi32.dll,,,,
,,I_ScSendTSMessage,advapi32.dll,,,,
,,I_ScSetServiceBitsA,advapi32.dll,,,,
,,I_ScSetServiceBitsW,advapi32.dll,,,,
,,I_ScValidatePnPService,advapi32.dll,,,,
,,IdentifyCodeAuthzLevelW,advapi32.dll,,,,
,,ImpersonateAnonymousToken,advapi32.dll,,,,
,,ImpersonateLoggedOnUser,advapi32.dll,,,,
,,ImpersonateNamedPipeClient,advapi32.dll,,,,
,,ImpersonateSelf,advapi32.dll,,,,
,,InitializeAcl,advapi32.dll,,,,
,,InitializeSecurityDescriptor,advapi32.dll,,,,
,,InitializeSid,advapi32.dll,,,,
,,InitiateShutdownA,advapi32.dll,,,,
,,InitiateShutdownW,advapi32.dll,,,,
,,InitiateSystemShutdownA,advapi32.dll,,,,
,,InitiateSystemShutdownExA,advapi32.dll,,,,
,,InitiateSystemShutdownExW,advapi32.dll,,,,
,,InitiateSystemShutdownW,advapi32.dll,,,,
,,InstallApplication,advapi32.dll,,,,
,,IsAccessPermittedA,advapi32.dll,,,,
,,IsAccessPermittedW,advapi32.dll,,,,
,,IsInSandbox,advapi32.dll,,,,
,,IsProcessRestricted,advapi32.dll,,,,
,,IsTextUnicode,advapi32.dll,,,,
,,IsTokenRestricted,advapi32.dll,,,,
,,IsTokenUntrusted,advapi32.dll,,,,
,,IsValidAcl,advapi32.dll,,,,
,,IsValidRelativeSecurityDescriptor,advapi32.dll,,,,
,,IsValidSecurityDescriptor,advapi32.dll,,,,
,,IsValidSid,advapi32.dll,,,,
,,IsWellKnownSid,advapi32.dll,,,,
,,LockServiceDatabase,advapi32.dll,,,,
,,LogonUserA,advapi32.dll,,,,
,,LogonUserExA,advapi32.dll,,,,
,,LogonUserExExW,advapi32.dll,,,,
,,LogonUserExW,advapi32.dll,,,,
,,LogonUserW,advapi32.dll,,,,
,,LookupAccountNameA,advapi32.dll,,,,
,,LookupAccountNameW,advapi32.dll,,,,
,,LookupAccountSidA,advapi32.dll,,,,
,,LookupAccountSidW,advapi32.dll,,,,
,,LookupPrivilegeDisplayNameA,advapi32.dll,,,,
,,LookupPrivilegeDisplayNameW,advapi32.dll,,,,
,,LookupPrivilegeNameA,advapi32.dll,,,,
,,LookupPrivilegeNameW,advapi32.dll,,,,
,,LookupPrivilegeValueA,advapi32.dll,,,,
,,LookupPrivilegeValueW,advapi32.dll,,,,
,,LookupSecurityDescriptorPartsA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,LookupSecurityDescriptorPartsW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,LsaAddAccountRights,advapi32.dll,,,,
,,LsaAddPrivilegesToAccount,advapi32.dll,,,,
,,LsaClearAuditLog,advapi32.dll,,,,
,,LsaClose,advapi32.dll,,,,
,,LsaCreateAccount,advapi32.dll,,,,
,,LsaCreateSecret,advapi32.dll,,,,
,,LsaCreateTrustedDomain,advapi32.dll,,,,
,,LsaCreateTrustedDomainEx,advapi32.dll,,,,
,,LsaDelete,advapi32.dll,,,,
,,LsaDeleteTrustedDomain,advapi32.dll,,,,
,,LsaEnumerateAccountRights,advapi32.dll,,,,
,,LsaEnumerateAccounts,advapi32.dll,,,,
,,LsaEnumerateAccountsWithUserRight,advapi32.dll,,,,
,,LsaEnumeratePrivileges,advapi32.dll,,,,
,,LsaEnumeratePrivilegesOfAccount,advapi32.dll,,,,
,,LsaEnumerateTrustedDomains,advapi32.dll,,,,
,,LsaEnumerateTrustedDomainsEx,advapi32.dll,,,,
,,LsaFreeMemory,advapi32.dll,,,,
,,LsaGetAppliedCAPIDs,advapi32.dll,,,,
,,LsaGetQuotasForAccount,advapi32.dll,,,,
,,LsaGetRemoteUserName,advapi32.dll,,,,
,,LsaGetSystemAccessAccount,advapi32.dll,,,,
,,LsaGetUserName,advapi32.dll,,,,
,,LsaICLookupNames,advapi32.dll,,,,
,,LsaICLookupNamesWithCreds,advapi32.dll,,,,
,,LsaICLookupSids,advapi32.dll,,,,
,,LsaICLookupSidsWithCreds,advapi32.dll,,,,
,,LsaLookupNames,advapi32.dll,,,,
,,LsaLookupNames2,advapi32.dll,,,,
,,LsaLookupPrivilegeDisplayName,advapi32.dll,,,,
,,LsaLookupPrivilegeName,advapi32.dll,,,,
,,LsaLookupPrivilegeValue,advapi32.dll,,,,
,,LsaLookupSids,advapi32.dll,,,,
,,LsaLookupSids2,advapi32.dll,,,,
,,LsaManageSidNameMapping,advapi32.dll,,,,
,,LsaNtStatusToWinError,advapi32.dll,,,,
,,LsaOpenAccount,advapi32.dll,,,,
,,LsaOpenPolicy,advapi32.dll,,,,
,,LsaOpenPolicySce,advapi32.dll,,,,
,,LsaOpenSecret,advapi32.dll,,,,
,,LsaOpenTrustedDomain,advapi32.dll,,,,
,,LsaOpenTrustedDomainByName,advapi32.dll,,,,
,,LsaQueryCAPs,advapi32.dll,,,,
,,LsaQueryDomainInformationPolicy,advapi32.dll,,,,
,,LsaQueryForestTrustInformation,advapi32.dll,,,,
,,LsaQueryInfoTrustedDomain,advapi32.dll,,,,
,,LsaQueryInformationPolicy,advapi32.dll,,,,
,,LsaQuerySecret,advapi32.dll,,,,
,,LsaQuerySecurityObject,advapi32.dll,,,,
,,LsaQueryTrustedDomainInfo,advapi32.dll,,,,
,,LsaQueryTrustedDomainInfoByName,advapi32.dll,,,,
,,LsaRemoveAccountRights,advapi32.dll,,,,
,,LsaRemovePrivilegesFromAccount,advapi32.dll,,,,
,,LsaRetrievePrivateData,advapi32.dll,,,,
,,LsaSetCAPs,advapi32.dll,,,,
,,LsaSetDomainInformationPolicy,advapi32.dll,,,,
,,LsaSetForestTrustInformation,advapi32.dll,,,,
,,LsaSetInformationPolicy,advapi32.dll,,,,
,,LsaSetInformationTrustedDomain,advapi32.dll,,,,
,,LsaSetQuotasForAccount,advapi32.dll,,,,
,,LsaSetSecret,advapi32.dll,,,,
,,LsaSetSecurityObject,advapi32.dll,,,,
,,LsaSetSystemAccessAccount,advapi32.dll,,,,
,,LsaSetTrustedDomainInfoByName,advapi32.dll,,,,
,,LsaSetTrustedDomainInformation,advapi32.dll,,,,
,,LsaStorePrivateData,advapi32.dll,,,,
,,MD4Final,advapi32.dll,,,,
,,MD4Init,advapi32.dll,,,,
,,MD4Update,advapi32.dll,,,,
,,MD5Final,advapi32.dll,,,,
,,MD5Init,advapi32.dll,,,,
,,MD5Update,advapi32.dll,,,,
,,MIDL_user_free_Ext,advapi32.dll,,,,
,,MSChapSrvChangePassword,advapi32.dll,,,,
,,MSChapSrvChangePassword2,advapi32.dll,,,,
,,MakeAbsoluteSD,advapi32.dll,,,,
,,MakeAbsoluteSD2,advapi32.dll,,,,
,,MakeSelfRelativeSD,advapi32.dll,,,,
,,MapGenericMask,advapi32.dll,,,,
,,NTAccessMaskToProvAccessRights,advapi32.dll,,,,
,,NotifyBootConfigStatus,advapi32.dll,,,,
,,NotifyChangeEventLog,advapi32.dll,,,,
,,NotifyServiceStatusChange,advapi32.dll,,,,
,,NotifyServiceStatusChangeA,advapi32.dll,,,,
,,NotifyServiceStatusChangeW,advapi32.dll,,,,
,,NpGetUserName,advapi32.dll,,,,
,,ObjectCloseAuditAlarmA,advapi32.dll,,,,
,,ObjectCloseAuditAlarmW,advapi32.dll,,,,
,,ObjectDeleteAuditAlarmA,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ObjectDeleteAuditAlarmW,advapi32.dll,,,,
,,,advapi32.dll,,,,
,,ObjectOpenAuditAlarmA,advapi32.dll,,,,
,,ObjectOpenAuditAlarmW,advapi32.dll,,,,
,,ObjectPrivilegeAuditAlarmA,advapi32.dll,,,,
,,ObjectPrivilegeAuditAlarmW,advapi32.dll,,,,
,,OpenBackupEventLogA,advapi32.dll,,,,
,,OpenBackupEventLogW,advapi32.dll,,,,
,,OpenEncryptedFileRawA,advapi32.dll,,,,
,,OpenEncryptedFileRawW,advapi32.dll,,,,
,,OpenEventLogA,advapi32.dll,,,,
,,OpenEventLogW,advapi32.dll,,,,
,,OpenProcessToken,advapi32.dll,,,,
,,OpenSCManagerA,advapi32.dll,,,,
,,OpenSCManagerW,advapi32.dll,,,,
,,OpenServiceA,advapi32.dll,,,,
,,OpenServiceW,advapi32.dll,,,,
,,OpenThreadToken,advapi32.dll,,,,
,,OpenThreadWaitChainSession,advapi32.dll,,,,
,,OpenTraceA,advapi32.dll,,,,
,,OpenTraceW,advapi32.dll,,,,
,,OperationEnd,advapi32.dll,,,,
,,OperationStart,advapi32.dll,,,,
,,PerfAddCounters,advapi32.dll,,,,
,,PerfCloseQueryHandle,advapi32.dll,,,,
,,PerfCreateInstance,advapi32.dll,,,,
,,PerfDecrementULongCounterValue,advapi32.dll,,,,
